"BehaviorSpace results (NetLogo 6.2.1)"
"EjemploCentGrado.nlogo"
"experiment"
"08/31/2022 13:09:48:152 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","tipo-semillas","num-nodos","[step]","ticks"
"964","grado-","200","38","38"
"961","grado-","200","36","36"
"965","grado-","200","37","37"
"956","grado-","200","46","46"
"963","grado-","200","44","44"
"967","grado-","200","40","40"
"969","grado-","200","30","30"
"970","grado-","200","41","41"
"972","grado-","200","35","35"
"971","grado-","200","41","41"
"968","grado-","200","47","47"
"973","grado-","200","39","39"
"966","grado-","200","47","47"
"976","grado-","200","26","26"
"975","grado-","200","34","34"
"974","grado-","200","39","39"
"978","grado-","200","39","39"
"977","grado-","200","35","35"
"979","grado-","200","35","35"
"981","grado-","200","34","34"
"980","grado-","200","41","41"
"983","grado-","200","41","41"
"982","grado-","200","37","37"
"986","grado-","200","45","45"
"989","grado-","200","42","42"
"988","grado-","200","33","33"
"987","grado-","200","35","35"
"991","grado-","200","38","38"
"990","grado-","200","46","46"
"984","grado-","200","59","59"
"992","grado-","200","42","42"
"985","grado-","200","41","41"
"993","grado-","200","31","31"
"998","grado-","200","31","31"
"997","grado-","200","34","34"
"994","grado-","200","48","48"
"995","grado-","200","39","39"
"1000","grado-","200","32","32"
"996","grado-","200","46","46"
"1001","grado-","200","34","34"
"1004","grado-","200","46","46"
"1003","grado-","200","42","42"
"1002","grado-","200","34","34"
"1005","grado-","200","43","43"
"999","grado-","200","59","59"
"1007","grado-","200","32","32"
"1008","grado-","200","37","37"
"1006","grado-","200","45","45"
"1011","grado-","200","32","32"
"1010","grado-","200","36","36"
"1013","grado-","200","38","38"
"1014","grado-","200","48","48"
"1016","grado-","200","42","42"
"1015","grado-","200","42","42"
"1018","grado-","200","33","33"
"1009","grado-","200","42","42"
"1017","grado-","200","45","45"
"1012","grado-","200","48","48"
"1020","grado-","200","45","45"
"1022","grado-","200","35","35"
"1023","grado-","200","36","36"
"1019","grado-","200","46","46"
"1024","grado-","200","40","40"
"1025","grado-","200","45","45"
"1021","grado-","200","43","43"
"1026","grado-","200","47","47"
"1030","grado-","200","32","32"
"1028","grado-","200","38","38"
"1031","grado-","200","39","39"
"1027","grado-","200","49","49"
"1029","grado-","200","42","42"
"1032","grado-","200","53","53"
"1033","grado-","200","34","34"
"1034","grado-","200","42","42"
"1036","grado-","200","34","34"
"1035","grado-","200","41","41"
"1041","grado-","200","31","31"
"1038","grado-","200","38","38"
"1037","grado-","200","46","46"
"1039","grado-","200","43","43"
"1042","grado-","200","29","29"
"1040","grado-","200","49","49"
"1044","grado-","200","37","37"
"1046","grado-","200","36","36"
"1045","grado-","200","38","38"
"1043","grado-","200","49","49"
"1048","grado-","200","36","36"
"1049","grado-","200","29","29"
"1050","grado-","200","36","36"
"1051","grado-","200","31","31"
"1052","grado-","200","40","40"
"1054","grado-","200","30","30"
"1055","grado-","200","32","32"
"1056","grado-","200","28","28"
"1053","grado-","200","37","37"
"1057","grado-","200","33","33"
"1058","grado-","200","38","38"
"1061","grado-","200","32","32"
"1059","grado-","200","36","36"
"1062","grado-","200","35","35"
"1060","grado-","200","37","37"
"1047","grado-","200","38","38"
"1063","grado-","200","38","38"
"1068","grado-","200","28","28"
"1064","grado-","200","35","35"
"1066","grado-","200","47","47"
"1067","grado-","200","40","40"
"1065","grado-","200","41","41"
"1070","grado-","200","44","44"
"1069","grado-","200","29","29"
"1071","grado-","200","38","38"
"1072","grado-","200","34","34"
"1075","grado-","200","32","32"
"1074","grado-","200","34","34"
"1073","grado-","200","35","35"
"1077","grado-","200","49","49"
"1079","grado-","200","41","41"
"1082","grado-","200","31","31"
"1081","grado-","200","44","44"
"1083","grado-","200","31","31"
"1076","grado-","200","42","42"
"1080","grado-","200","58","58"
"1078","grado-","200","48","48"
"1086","grado-","200","41","41"
"1087","grado-","200","38","38"
"1089","grado-","200","48","48"
"1088","grado-","200","53","53"
"1091","grado-","200","32","32"
"1090","grado-","200","48","48"
"1092","grado-","200","35","35"
"1093","grado-","200","38","38"
"1084","grado-","200","39","39"
"1085","grado-","200","37","37"
"1094","grado-","200","41","41"
"1097","grado-","200","33","33"
"1098","grado-","200","29","29"
"1096","grado-","200","48","48"
"1100","grado-","200","34","34"
"1099","grado-","200","43","43"
"1095","grado-","200","46","46"
"1101","grado-","200","39","39"
"1102","grado-","200","32","32"
"1103","grado-","200","32","32"
"1104","grado-","200","35","35"
"1105","grado-","200","31","31"
"1107","grado-","200","41","41"
"1108","grado-","200","35","35"
"1109","grado-","200","34","34"
"1111","grado-","200","39","39"
"1106","grado-","200","40","40"
"1110","grado-","200","39","39"
"1112","grado-","200","48","48"
"1114","grado-","200","38","38"
"1116","grado-","200","35","35"
"1115","grado-","200","32","32"
"1113","grado-","200","43","43"
"1117","grado-","200","41","41"
"1118","grado-","200","37","37"
"1120","grado-","200","47","47"
"1119","grado-","200","46","46"
"1124","grado-","200","35","35"
"1123","grado-","200","45","45"
"1126","grado-","200","36","36"
"1125","grado-","200","38","38"
"1127","grado-","200","34","34"
"1122","grado-","200","35","35"
"1121","grado-","200","74","74"
"1128","grado-","200","46","46"
"1130","grado-","200","38","38"
"1131","grado-","200","41","41"
"1129","grado-","200","38","38"
"1132","grado-","200","34","34"
"1134","grado-","200","32","32"
"1133","grado-","200","37","37"
"1135","grado-","200","39","39"
"1136","grado-","200","40","40"
"1137","grado-","200","31","31"
"1140","grado-","200","27","27"
"1138","grado-","200","41","41"
"1141","grado-","200","41","41"
"1142","grado-","200","36","36"
"1139","grado-","200","46","46"
"1146","grado-","200","28","28"
"1144","grado-","200","38","38"
"1145","grado-","200","32","32"
"1143","grado-","200","45","45"
"1148","grado-","200","31","31"
"1150","grado-","200","36","36"
"1153","grado-","200","40","40"
"1151","grado-","200","43","43"
"1154","grado-","200","36","36"
"1152","grado-","200","43","43"
"1149","grado-","200","59","59"
"1156","grado-","200","31","31"
"1160","grado-","200","31","31"
"1159","grado-","200","42","42"
"1155","grado-","200","52","52"
"1147","grado-","200","49","49"
"1161","grado-","200","39","39"
"1165","grado-","200","34","34"
"1164","grado-","200","40","40"
"1157","grado-","200","53","53"
"1163","grado-","200","36","36"
"1158","grado-","200","55","55"
"1167","grado-","200","42","42"
"1166","grado-","200","52","52"
"1168","grado-","200","33","33"
"1162","grado-","200","56","56"
"1169","grado-","200","41","41"
"1170","grado-","200","33","33"
"1172","grado-","200","44","44"
"1173","grado-","200","41","41"
"1174","grado-","200","38","38"
"1171","grado-","200","40","40"
"1177","grado-","200","38","38"
"1180","grado-","200","37","37"
"1175","grado-","200","33","33"
"1176","grado-","200","36","36"
"1178","grado-","200","39","39"
"1179","grado-","200","57","57"
"1182","grado-","200","35","35"
"1183","grado-","200","37","37"
"1184","grado-","200","38","38"
"1187","grado-","200","29","29"
"1185","grado-","200","46","46"
"1186","grado-","200","48","48"
"1188","grado-","200","46","46"
"1191","grado-","200","36","36"
"1190","grado-","200","39","39"
"1189","grado-","200","40","40"
"1181","grado-","200","47","47"
"1193","grado-","200","47","47"
"1195","grado-","200","33","33"
"1192","grado-","200","39","39"
"1199","grado-","200","28","28"
"1197","grado-","200","43","43"
"1196","grado-","200","39","39"
"1198","grado-","200","37","37"
"1200","grado-","200","38","38"
"1194","grado-","200","58","58"
"1204","grado-","250","34","34"
"1201","grado-","250","52","52"
"1205","grado-","250","37","37"
"1202","grado-","250","42","42"
"1206","grado-","250","35","35"
"1207","grado-","250","38","38"
"1203","grado-","250","39","39"
"1208","grado-","250","36","36"
"1209","grado-","250","33","33"
"1211","grado-","250","31","31"
"1210","grado-","250","34","34"
"1212","grado-","250","48","48"
"1213","grado-","250","40","40"
"1216","grado-","250","38","38"
"1218","grado-","250","34","34"
"1217","grado-","250","43","43"
"1214","grado-","250","43","43"
"1219","grado-","250","39","39"
"1215","grado-","250","38","38"
"1222","grado-","250","34","34"
"1221","grado-","250","38","38"
"1224","grado-","250","39","39"
"1223","grado-","250","41","41"
"1220","grado-","250","33","33"
"1225","grado-","250","39","39"
"1227","grado-","250","40","40"
"1226","grado-","250","55","55"
"1231","grado-","250","37","37"
"1230","grado-","250","45","45"
"1229","grado-","250","42","42"
"1233","grado-","250","41","41"
"1228","grado-","250","42","42"
"1234","grado-","250","40","40"
"1232","grado-","250","45","45"
"1236","grado-","250","33","33"
"1235","grado-","250","51","51"
"1237","grado-","250","46","46"
"1238","grado-","250","46","46"
"1240","grado-","250","42","42"
"1243","grado-","250","28","28"
"1242","grado-","250","40","40"
"1244","grado-","250","36","36"
"1241","grado-","250","46","46"
"1239","grado-","250","46","46"
"1247","grado-","250","46","46"
"1248","grado-","250","42","42"
"1245","grado-","250","55","55"
"1250","grado-","250","28","28"
"1249","grado-","250","30","30"
"1246","grado-","250","43","43"
"1252","grado-","250","31","31"
"1251","grado-","250","42","42"
"1254","grado-","250","31","31"
"1255","grado-","250","41","41"
"1258","grado-","250","33","33"
"1259","grado-","250","43","43"
"1253","grado-","250","42","42"
"1256","grado-","250","42","42"
"1257","grado-","250","51","51"
"1260","grado-","250","38","38"
"1261","grado-","250","35","35"
"1263","grado-","250","42","42"
"1262","grado-","250","52","52"
"1265","grado-","250","39","39"
"1267","grado-","250","33","33"
"1269","grado-","250","44","44"
"1266","grado-","250","50","50"
"1264","grado-","250","40","40"
"1273","grado-","250","32","32"
"1270","grado-","250","44","44"
"1272","grado-","250","40","40"
"1271","grado-","250","41","41"
"1274","grado-","250","42","42"
"1275","grado-","250","42","42"
"1276","grado-","250","40","40"
"1277","grado-","250","37","37"
"1280","grado-","250","36","36"
"1268","grado-","250","50","50"
"1279","grado-","250","47","47"
"1278","grado-","250","41","41"
"1281","grado-","250","50","50"
"1283","grado-","250","43","43"
"1282","grado-","250","33","33"
"1285","grado-","250","36","36"
"1286","grado-","250","44","44"
"1284","grado-","250","47","47"
"1289","grado-","250","30","30"
"1288","grado-","250","38","38"
"1287","grado-","250","40","40"
"1291","grado-","250","35","35"
"1292","grado-","250","39","39"
"1290","grado-","250","41","41"
"1297","grado-","250","37","37"
"1294","grado-","250","42","42"
"1295","grado-","250","47","47"
"1298","grado-","250","39","39"
"1300","grado-","250","38","38"
"1299","grado-","250","40","40"
"1293","grado-","250","54","54"
"1296","grado-","250","58","58"
"1303","grado-","250","46","46"
"1302","grado-","250","29","29"
"1301","grado-","250","42","42"
"1306","grado-","250","38","38"
"1304","grado-","250","48","48"
"1307","grado-","250","46","46"
"1305","grado-","250","60","60"
"1312","grado-","250","45","45"
"1313","grado-","250","37","37"
"1309","grado-","250","39","39"
"1311","grado-","250","31","31"
"1314","grado-","250","43","43"
"1308","grado-","250","41","41"
"1310","grado-","250","41","41"
"1316","grado-","250","38","38"
"1317","grado-","250","36","36"
"1318","grado-","250","41","41"
"1315","grado-","250","38","38"
"1319","grado-","250","41","41"
"1322","grado-","250","45","45"
"1321","grado-","250","49","49"
"1323","grado-","250","39","39"
"1325","grado-","250","32","32"
"1326","grado-","250","42","42"
"1320","grado-","250","35","35"
"1324","grado-","250","48","48"
"1332","grado-","250","33","33"
"1330","grado-","250","44","44"
"1331","grado-","250","49","49"
"1333","grado-","250","37","37"
"1327","grado-","250","41","41"
"1329","grado-","250","41","41"
"1328","grado-","250","32","32"
"1334","grado-","250","42","42"
"1338","grado-","250","32","32"
"1337","grado-","250","34","34"
"1335","grado-","250","39","39"
"1341","grado-","250","34","34"
"1336","grado-","250","32","32"
"1339","grado-","250","44","44"
"1340","grado-","250","45","45"
"1342","grado-","250","43","43"
"1345","grado-","250","39","39"
"1344","grado-","250","43","43"
"1347","grado-","250","31","31"
"1346","grado-","250","37","37"
"1348","grado-","250","39","39"
"1343","grado-","250","42","42"
"1349","grado-","250","40","40"
"1351","grado-","250","29","29"
"1350","grado-","250","41","41"
"1352","grado-","250","35","35"
"1353","grado-","250","44","44"
"1358","grado-","250","31","31"
"1354","grado-","250","38","38"
"1356","grado-","250","37","37"
"1359","grado-","250","33","33"
"1355","grado-","250","29","29"
"1357","grado-","250","37","37"
"1360","grado-","250","43","43"
"1361","grado-","250","28","28"
"1364","grado-","250","35","35"
"1362","grado-","250","50","50"
"1363","grado-","250","42","42"
"1367","grado-","250","39","39"
"1365","grado-","250","43","43"
"1368","grado-","250","44","44"
"1366","grado-","250","46","46"
"1371","grado-","250","36","36"
"1372","grado-","250","48","48"
"1374","grado-","250","40","40"
"1369","grado-","250","43","43"
"1373","grado-","250","41","41"
"1375","grado-","250","37","37"
"1376","grado-","250","34","34"
"1370","grado-","250","35","35"
"1377","grado-","250","36","36"
"1379","grado-","250","35","35"
"1381","grado-","250","36","36"
"1382","grado-","250","50","50"
"1380","grado-","250","51","51"
"1378","grado-","250","45","45"
"1385","grado-","250","44","44"
"1386","grado-","250","31","31"
"1383","grado-","250","41","41"
"1384","grado-","250","58","58"
"1389","grado-","250","36","36"
"1388","grado-","250","46","46"
"1387","grado-","250","51","51"
"1394","grado-","250","42","42"
"1393","grado-","250","42","42"
"1390","grado-","250","60","60"
"1392","grado-","250","32","32"
"1391","grado-","250","56","56"
"1397","grado-","250","37","37"
"1396","grado-","250","51","51"
"1399","grado-","250","39","39"
"1401","grado-","250","38","38"
"1398","grado-","250","41","41"
"1400","grado-","250","37","37"
"1402","grado-","250","42","42"
"1404","grado-","250","44","44"
"1406","grado-","250","31","31"
"1395","grado-","250","55","55"
"1409","grado-","250","37","37"
"1407","grado-","250","37","37"
"1403","grado-","250","36","36"
"1412","grado-","250","35","35"
"1405","grado-","250","31","31"
"1414","grado-","250","34","34"
"1410","grado-","250","49","49"
"1411","grado-","250","37","37"
"1413","grado-","250","42","42"
"1408","grado-","250","42","42"
"1415","grado-","250","46","46"
"1417","grado-","250","34","34"
"1420","grado-","250","37","37"
"1416","grado-","250","37","37"
"1422","grado-","250","37","37"
"1419","grado-","250","40","40"
"1423","grado-","250","44","44"
"1421","grado-","250","40","40"
"1424","grado-","250","35","35"
"1425","grado-","250","38","38"
"1427","grado-","250","39","39"
"1426","grado-","250","50","50"
"1428","grado-","250","47","47"
"1431","grado-","250","43","43"
"1429","grado-","250","46","46"
"1430","grado-","250","41","41"
"1432","grado-","250","41","41"
"1434","grado-","250","32","32"
"1435","grado-","250","31","31"
"1433","grado-","250","37","37"
"1418","grado-","250","35","35"
"1440","grado-","250","40","40"
"1437","grado-","250","58","58"
"1438","grado-","250","38","38"
"1439","grado-","250","33","33"
"1436","grado-","250","41","41"
"1441","grado-","250","41","41"
"1442","grado-","250","45","45"
"1443","grado-","250","45","45"
"1446","grado-","250","43","43"
"1447","grado-","250","38","38"
"1448","grado-","250","40","40"
"1449","grado-","250","39","39"
"1450","grado-","250","37","37"
"1445","grado-","250","47","47"
"1454","grado-","250","37","37"
"1452","grado-","250","47","47"
"1453","grado-","250","45","45"
"1444","grado-","250","37","37"
"1457","grado-","250","36","36"
"1455","grado-","250","45","45"
"1451","grado-","250","46","46"
"1456","grado-","250","44","44"
"1459","grado-","250","46","46"
"1461","grado-","250","42","42"
"1462","grado-","250","34","34"
"1463","grado-","250","40","40"
"1458","grado-","250","48","48"
"1464","grado-","250","48","48"
"1460","grado-","250","41","41"
"1468","grado-","250","30","30"
"1469","grado-","250","30","30"
"1466","grado-","250","41","41"
"1465","grado-","250","53","53"
"1467","grado-","250","46","46"
"1471","grado-","250","35","35"
"1470","grado-","250","40","40"
"1472","grado-","250","42","42"
"1475","grado-","250","36","36"
"1474","grado-","250","47","47"
"1473","grado-","250","46","46"
"1477","grado-","250","44","44"
"1476","grado-","250","47","47"
"1482","grado-","250","30","30"
"1481","grado-","250","37","37"
"1483","grado-","250","38","38"
"1479","grado-","250","40","40"
"1478","grado-","250","40","40"
"1480","grado-","250","45","45"
"1484","grado-","250","42","42"
"1486","grado-","250","38","38"
"1487","grado-","250","38","38"
"1490","grado-","250","33","33"
"1485","grado-","250","60","60"
"1488","grado-","250","37","37"
"1491","grado-","250","37","37"
"1489","grado-","250","40","40"
"1493","grado-","250","39","39"
"1492","grado-","250","34","34"
"1494","grado-","250","41","41"
"1495","grado-","250","39","39"
"1499","grado-","250","34","34"
"1498","grado-","250","47","47"
"1500","grado-","250","43","43"
"1497","grado-","250","43","43"
"1502","grado-","300","40","40"
"1496","grado-","250","45","45"
"1501","grado-","300","50","50"
"1503","grado-","300","39","39"
"1506","grado-","300","38","38"
"1507","grado-","300","36","36"
"1505","grado-","300","34","34"
"1508","grado-","300","39","39"
"1509","grado-","300","46","46"
"1504","grado-","300","36","36"
"1512","grado-","300","39","39"
"1514","grado-","300","45","45"
"1510","grado-","300","41","41"
"1513","grado-","300","45","45"
"1516","grado-","300","40","40"
"1515","grado-","300","51","51"
"1517","grado-","300","45","45"
"1511","grado-","300","61","61"
"1518","grado-","300","45","45"
"1519","grado-","300","48","48"
"1521","grado-","300","43","43"
"1524","grado-","300","38","38"
"1520","grado-","300","44","44"
"1523","grado-","300","48","48"
"1525","grado-","300","36","36"
"1526","grado-","300","46","46"
"1527","grado-","300","36","36"
"1522","grado-","300","38","38"
"1531","grado-","300","41","41"
"1532","grado-","300","49","49"
"1528","grado-","300","38","38"
"1530","grado-","300","37","37"
"1529","grado-","300","40","40"
"1534","grado-","300","43","43"
"1533","grado-","300","52","52"
"1536","grado-","300","41","41"
"1535","grado-","300","41","41"
"1537","grado-","300","33","33"
"1538","grado-","300","44","44"
"1542","grado-","300","33","33"
"1543","grado-","300","36","36"
"1541","grado-","300","39","39"
"1539","grado-","300","54","54"
"1540","grado-","300","39","39"
"1545","grado-","300","31","31"
"1547","grado-","300","35","35"
"1546","grado-","300","36","36"
"1548","grado-","300","38","38"
"1544","grado-","300","38","38"
"1549","grado-","300","48","48"
"1550","grado-","300","47","47"
"1551","grado-","300","40","40"
"1553","grado-","300","43","43"
"1555","grado-","300","37","37"
"1552","grado-","300","36","36"
"1556","grado-","300","41","41"
"1557","grado-","300","38","38"
"1554","grado-","300","55","55"
"1559","grado-","300","41","41"
"1560","grado-","300","41","41"
"1562","grado-","300","37","37"
"1561","grado-","300","44","44"
"1564","grado-","300","40","40"
"1558","grado-","300","55","55"
"1563","grado-","300","33","33"
"1567","grado-","300","38","38"
"1565","grado-","300","38","38"
"1569","grado-","300","49","49"
"1570","grado-","300","39","39"
"1573","grado-","300","34","34"
"1566","grado-","300","47","47"
"1572","grado-","300","42","42"
"1575","grado-","300","35","35"
"1574","grado-","300","40","40"
"1571","grado-","300","47","47"
"1576","grado-","300","53","53"
"1577","grado-","300","44","44"
"1578","grado-","300","39","39"
"1579","grado-","300","39","39"
"1568","grado-","300","68","68"
"1580","grado-","300","39","39"
"1581","grado-","300","39","39"
"1583","grado-","300","37","37"
"1584","grado-","300","41","41"
"1582","grado-","300","49","49"
"1587","grado-","300","40","40"
"1588","grado-","300","56","56"
"1591","grado-","300","33","33"
"1585","grado-","300","42","42"
"1589","grado-","300","35","35"
"1586","grado-","300","42","42"
"1590","grado-","300","46","46"
"1592","grado-","300","39","39"
"1594","grado-","300","47","47"
"1593","grado-","300","45","45"
"1596","grado-","300","36","36"
"1595","grado-","300","41","41"
"1597","grado-","300","35","35"
"1598","grado-","300","42","42"
"1599","grado-","300","37","37"
"1601","grado-","300","27","27"
"1600","grado-","300","35","35"
"1602","grado-","300","37","37"
"1603","grado-","300","34","34"
"1604","grado-","300","41","41"
"1605","grado-","300","39","39"
"1607","grado-","300","45","45"
"1612","grado-","300","29","29"
"1606","grado-","300","50","50"
"1611","grado-","300","37","37"
"1614","grado-","300","40","40"
"1609","grado-","300","68","68"
"1608","grado-","300","66","66"
"1610","grado-","300","35","35"
"1616","grado-","300","36","36"
"1613","grado-","300","56","56"
"1615","grado-","300","50","50"
"1617","grado-","300","40","40"
"1618","grado-","300","40","40"
"1621","grado-","300","47","47"
"1624","grado-","300","32","32"
"1619","grado-","300","39","39"
"1620","grado-","300","57","57"
"1626","grado-","300","34","34"
"1622","grado-","300","40","40"
"1623","grado-","300","42","42"
"1625","grado-","300","43","43"
"1628","grado-","300","36","36"
"1630","grado-","300","33","33"
"1632","grado-","300","35","35"
"1631","grado-","300","38","38"
"1633","grado-","300","34","34"
"1629","grado-","300","55","55"
"1635","grado-","300","33","33"
"1634","grado-","300","43","43"
"1627","grado-","300","45","45"
"1637","grado-","300","34","34"
"1638","grado-","300","34","34"
"1639","grado-","300","33","33"
"1636","grado-","300","45","45"
"1642","grado-","300","38","38"
"1641","grado-","300","34","34"
"1640","grado-","300","35","35"
"1643","grado-","300","43","43"
"1647","grado-","300","35","35"
"1644","grado-","300","45","45"
"1645","grado-","300","49","49"
"1646","grado-","300","37","37"
"1648","grado-","300","39","39"
"1651","grado-","300","32","32"
"1649","grado-","300","52","52"
"1650","grado-","300","47","47"
"1652","grado-","300","43","43"
"1654","grado-","300","34","34"
"1656","grado-","300","35","35"
"1658","grado-","300","38","38"
"1653","grado-","300","52","52"
"1655","grado-","300","55","55"
"1660","grado-","300","39","39"
"1661","grado-","300","38","38"
"1662","grado-","300","40","40"
"1663","grado-","300","41","41"
"1657","grado-","300","44","44"
"1664","grado-","300","33","33"
"1659","grado-","300","53","53"
"1666","grado-","300","34","34"
"1665","grado-","300","34","34"
"1669","grado-","300","30","30"
"1670","grado-","300","39","39"
"1668","grado-","300","38","38"
"1672","grado-","300","33","33"
"1673","grado-","300","39","39"
"1667","grado-","300","54","54"
"1671","grado-","300","46","46"
"1674","grado-","300","38","38"
"1675","grado-","300","47","47"
"1677","grado-","300","40","40"
"1679","grado-","300","41","41"
"1680","grado-","300","32","32"
"1682","grado-","300","36","36"
"1681","grado-","300","41","41"
"1676","grado-","300","36","36"
"1678","grado-","300","38","38"
"1685","grado-","300","40","40"
"1683","grado-","300","52","52"
"1684","grado-","300","35","35"
"1690","grado-","300","35","35"
"1687","grado-","300","34","34"
"1689","grado-","300","42","42"
"1686","grado-","300","56","56"
"1688","grado-","300","43","43"
"1692","grado-","300","40","40"
"1691","grado-","300","43","43"
"1693","grado-","300","38","38"
"1695","grado-","300","35","35"
"1694","grado-","300","52","52"
"1697","grado-","300","47","47"
"1698","grado-","300","41","41"
"1696","grado-","300","40","40"
"1702","grado-","300","30","30"
"1700","grado-","300","39","39"
"1701","grado-","300","44","44"
"1699","grado-","300","35","35"
"1703","grado-","300","51","51"
"1706","grado-","300","40","40"
"1704","grado-","300","50","50"
"1710","grado-","300","32","32"
"1708","grado-","300","53","53"
"1707","grado-","300","43","43"
"1705","grado-","300","49","49"
"1711","grado-","300","36","36"
"1709","grado-","300","45","45"
"1714","grado-","300","39","39"
"1713","grado-","300","42","42"
"1715","grado-","300","36","36"
"1716","grado-","300","37","37"
"1712","grado-","300","44","44"
"1719","grado-","300","36","36"
"1717","grado-","300","43","43"
"1720","grado-","300","41","41"
"1718","grado-","300","35","35"
"1722","grado-","300","41","41"
"1724","grado-","300","48","48"
"1721","grado-","300","56","56"
"1725","grado-","300","39","39"
"1723","grado-","300","43","43"
"1727","grado-","300","41","41"
"1729","grado-","300","34","34"
"1728","grado-","300","41","41"
"1726","grado-","300","36","36"
"1730","grado-","300","37","37"
"1731","grado-","300","49","49"
"1732","grado-","300","45","45"
"1734","grado-","300","41","41"
"1735","grado-","300","47","47"
"1733","grado-","300","44","44"
"1737","grado-","300","42","42"
"1738","grado-","300","32","32"
"1742","grado-","300","34","34"
"1736","grado-","300","36","36"
"1741","grado-","300","45","45"
"1743","grado-","300","36","36"
"1739","grado-","300","50","50"
"1740","grado-","300","38","38"
"1744","grado-","300","46","46"
"1746","grado-","300","35","35"
"1745","grado-","300","41","41"
"1747","grado-","300","39","39"
"1748","grado-","300","43","43"
"1750","grado-","300","50","50"
"1751","grado-","300","44","44"
"1752","grado-","300","42","42"
"1754","grado-","300","50","50"
"1753","grado-","300","47","47"
"1749","grado-","300","36","36"
"1756","grado-","300","43","43"
"1755","grado-","300","40","40"
"1757","grado-","300","35","35"
"1758","grado-","300","37","37"
"1759","grado-","300","43","43"
"1761","grado-","300","39","39"
"1765","grado-","300","37","37"
"1762","grado-","300","49","49"
"1763","grado-","300","40","40"
"1764","grado-","300","41","41"
"1768","grado-","300","45","45"
"1766","grado-","300","45","45"
"1760","grado-","300","45","45"
"1769","grado-","300","43","43"
"1767","grado-","300","41","41"
"1771","grado-","300","40","40"
"1773","grado-","300","31","31"
"1772","grado-","300","39","39"
"1775","grado-","300","32","32"
"1774","grado-","300","40","40"
"1778","grado-","300","33","33"
"1770","grado-","300","40","40"
"1776","grado-","300","44","44"
"1781","grado-","300","34","34"
"1777","grado-","300","48","48"
"1779","grado-","300","52","52"
"1780","grado-","300","39","39"
"1783","grado-","300","39","39"
"1782","grado-","300","42","42"
"1784","grado-","300","42","42"
"1788","grado-","300","37","37"
"1785","grado-","300","44","44"
"1786","grado-","300","35","35"
"1789","grado-","300","30","30"
"1790","grado-","300","39","39"
"1791","grado-","300","34","34"
"1787","grado-","300","45","45"
"1795","grado-","300","37","37"
"1793","grado-","300","54","54"
"1792","grado-","300","44","44"
"1794","grado-","300","45","45"
"1801","grado+","50","18","18"
"1797","grado-","300","35","35"
"1802","grado+","50","24","24"
"1799","grado-","300","35","35"
"1805","grado+","50","17","17"
"1804","grado+","50","23","23"
"1803","grado+","50","26","26"
"1806","grado+","50","17","17"
"1798","grado-","300","43","43"
"1807","grado+","50","19","19"
"1808","grado+","50","17","17"
"1796","grado-","300","52","52"
"1809","grado+","50","17","17"
"1810","grado+","50","19","19"
"1811","grado+","50","23","23"
"1812","grado+","50","17","17"
"1816","grado+","50","19","19"
"1814","grado+","50","33","33"
"1817","grado+","50","22","22"
"1818","grado+","50","19","19"
"1815","grado+","50","30","30"
"1819","grado+","50","27","27"
"1813","grado+","50","23","23"
"1821","grado+","50","17","17"
"1820","grado+","50","24","24"
"1823","grado+","50","31","31"
"1824","grado+","50","32","32"
"1822","grado+","50","30","30"
"1825","grado+","50","38","38"
"1827","grado+","50","27","27"
"1828","grado+","50","25","25"
"1830","grado+","50","27","27"
"1826","grado+","50","21","21"
"1831","grado+","50","25","25"
"1832","grado+","50","18","18"
"1833","grado+","50","18","18"
"1829","grado+","50","44","44"
"1835","grado+","50","16","16"
"1834","grado+","50","25","25"
"1837","grado+","50","22","22"
"1840","grado+","50","24","24"
"1841","grado+","50","17","17"
"1800","grado-","300","44","44"
"1838","grado+","50","30","30"
"1842","grado+","50","17","17"
"1836","grado+","50","20","20"
"1839","grado+","50","30","30"
"1843","grado+","50","27","27"
"1846","grado+","50","24","24"
"1847","grado+","50","22","22"
"1845","grado+","50","33","33"
"1848","grado+","50","22","22"
"1844","grado+","50","33","33"
"1854","grado+","50","16","16"
"1851","grado+","50","25","25"
"1850","grado+","50","32","32"
"1855","grado+","50","22","22"
"1853","grado+","50","23","23"
"1852","grado+","50","37","37"
"1859","grado+","50","20","20"
"1857","grado+","50","22","22"
"1858","grado+","50","27","27"
"1860","grado+","50","20","20"
"1861","grado+","50","21","21"
"1856","grado+","50","32","32"
"1862","grado+","50","23","23"
"1863","grado+","50","16","16"
"1864","grado+","50","21","21"
"1867","grado+","50","19","19"
"1865","grado+","50","21","21"
"1869","grado+","50","19","19"
"1868","grado+","50","28","28"
"1866","grado+","50","33","33"
"1871","grado+","50","23","23"
"1870","grado+","50","36","36"
"1873","grado+","50","27","27"
"1876","grado+","50","19","19"
"1874","grado+","50","22","22"
"1875","grado+","50","24","24"
"1872","grado+","50","27","27"
"1877","grado+","50","23","23"
"1879","grado+","50","20","20"
"1880","grado+","50","21","21"
"1881","grado+","50","18","18"
"1884","grado+","50","24","24"
"1882","grado+","50","29","29"
"1883","grado+","50","24","24"
"1885","grado+","50","17","17"
"1878","grado+","50","45","45"
"1886","grado+","50","26","26"
"1887","grado+","50","26","26"
